new_id,steady_pop,resident_count,init_pop,population
US_SanJose_00411,2.2409980297088623,2.2409980297088623,3073.915631155233,22.925322
US_SanJose_00412,18.957786560058597,18.957786560058597,3073.915631155233,22.810125
US_SanJose_00413,14.44491481781006,14.44491481781006,3073.915631155233,21.809092
US_SanJose_00414,1.484740972518921,1.484740972518921,3073.915631155233,20.064318
US_SanJose_00415,10.007247924804688,10.007247924804688,3073.915631155233,6.106001
US_SanJose_00416,5.732654571533203,5.732654571533203,3073.915631155233,7.1526375
US_SanJose_00417,16.50003433227539,16.50003433227539,3073.915631155233,8.384139
US_SanJose_00418,66.23497772216797,66.23497772216797,3073.915631155233,9.797166
US_SanJose_00419,37.20228958129883,37.20228958129883,3073.915631155233,10.881329
US_SanJose_00420,16.606983184814453,16.606983184814453,3073.915631155233,11.946165
US_SanJose_00421,198.61671447753903,198.61671447753903,3073.915631155233,1082.2155
US_SanJose_00422,153.92117309570312,153.92117309570312,3073.915631155233,14.823162
US_SanJose_00423,589.5308837890625,589.5308837890625,3073.915631155233,16.623358
US_SanJose_00424,804.9598999023438,804.9598999023438,3073.915631155233,19.333612
US_SanJose_00425,2919.386474609375,2919.386474609375,3073.915631155233,1583.1332
US_SanJose_00426,2016.7230224609373,2016.7230224609373,3073.915631155233,542.6016
US_SanJose_00427,35.66050720214844,35.66050720214844,3073.915631155233,2242.2913
US_SanJose_00428,10.274665832519531,10.274665832519531,3073.915631155233,18.63683
US_SanJose_00429,16.25359344482422,16.25359344482422,3073.915631155233,18.188684
US_SanJose_00430,20.85024642944336,20.85024642944336,3073.915631155233,17.66707
US_SanJose_00431,1.7474056482315063,1.7474056482315063,3073.915631155233,16.581238
US_SanJose_00432,4.400314807891846,4.400314807891846,3073.915631155233,16.283539
US_SanJose_00433,3.66579270362854,3.66579270362854,3073.915631155233,15.448489
US_SanJose_00434,5.752443790435791,5.752443790435791,3073.915631155233,14.386836
US_SanJose_00435,5.735614776611328,5.735614776611328,3073.915631155233,13.265244
US_SanJose_00436,4.960263729095459,4.960263729095459,3073.915631155233,5.2914658
US_SanJose_00437,3.090676069259644,3.090676069259644,3073.915631155233,6.1730886
US_SanJose_00438,2.3616480827331543,2.3616480827331543,3073.915631155233,7.228142
US_SanJose_00439,10.09658908843994,10.09658908843994,3073.915631155233,8.536388
US_SanJose_00440,461.0732421875,461.0732421875,3073.915631155233,10.279363
